id,num_sentences,num_clusters,local_cohesion,num_concepts,num_coh_sentences,num_non_coh_sentences,num_relations,lsa_local,lsa_global,Flesch_Kincaid
10391031,7,2,0.5,15,3,3,21,0.1428994205282306,0.1819478621725034,8.260346320346324
10391032,4,1,1,14,3,0,17,0.782147759698976,0.5824580972763901,10.017995495495496
10391041,13,6,0.166666666667,40,2,10,62,0.1995958675647946,0.09073552843148827,8.141081081081081
10391042,5,2,0.5,18,2,2,25,0.7142056647649454,0.37259419127291926,10.950000000000001
10391051,15,1,0.714285714286,30,10,4,49,0.26918124158414414,0.26718190139748244,7.261475655430713
10391052,8,2,0.571428571429,16,4,3,28,0.5733236706297988,0.5185901115438651,6.437678571428572
10391062,9,3,0.5,18,4,4,21,0.3259616616683496,0.2628034157500022,5.892470862470864
10391071,16,4,0.6,28,9,6,39,0.24087425184635955,0.19642261587807075,7.402930672268907
10391072,9,3,0.25,12,2,6,7,0.262990115545741,0.2606203399711224,3.2289247311827953
10391081,8,2,0.857142857143,27,6,1,49,0.47756299922776674,0.3667139120113662,11.019
10391091,8,3,0.571428571429,21,4,3,28,0.17222424502153838,0.22100287468154095,6.8391779279279294
10391092,8,3,0.142857142857,18,1,6,17,0.30208805972362157,0.264312603763071,5.965115546218486
10391111,9,1,0.75,29,6,2,70,0.3995210674482834,0.39420275418664813,9.633278688524593
10391112,8,5,0.285714285714,18,2,5,16,0.16461057764095127,0.20850303659275157,4.2603846153846145
10391121,7,1,0.5,32,3,3,114,0.6344789017866039,0.42317227164333204,10.733354037267082
10391122,4,1,0.666666666667,24,2,1,26,0.24919160902696347,0.5410514795693375,14.756842105263159
10391131,11,2,0.5,31,5,5,86,0.34553098608125915,0.25677311201783803,8.95041125541126
10391132,11,7,0.1,16,1,9,11,0.20800421085513765,0.12108550319558613,4.822694805194809
10391141,5,4,0,18,0,4,24,0,0,7.951565217391307
10391142,9,5,0.375,20,3,5,15,0.29233483242381725,0.21489866817523262,4.165641025641028
10391152,4,2,0.333333333333,18,1,2,27,0.6094625418516536,0.5075681044885707,12.671053719008269
10391162,10,4,0.555555555556,16,5,4,19,0.21568471516092214,0.2338224515244156,4.373111111111113
10391172,6,3,0.6,16,3,2,18,0.7350968863024063,0.6895918038272669,8.170000000000003
10391182,8,2,0.428571428571,16,3,4,16,0.4332393008013989,0.22730479451654068,3.8505188679245297
10391192,9,5,0.25,19,2,6,16,0.5459343515455143,0.3856254710501066,5.3171144278607
10391222,7,5,0.333333333333,16,2,4,16,0.23690369079287574,0.12899657425408015,5.45857142857143
10391232,6,2,0.8,15,4,1,19,0.41240622394650145,0.4247563565031757,8.803646616541355
10391242,14,7,0.153846153846,19,2,11,9,0.19966466921625067,0.25091427743156014,3.9328130841121496
10391252,3,2,0.5,17,1,1,17,0.10303405030347157,0.396914106434143,13.209019607843137
10391262,8,5,0.428571428571,15,3,4,9,0.6033903208149297,0.5015388139390677,4.617608695652175
10391272,4,1,0.666666666667,16,2,1,36,0.7274060130321419,0.5153648209150735,10.938269230769231
10391282,9,2,0.75,20,6,2,23,0.5323274734106914,0.24589153111519854,7.376830601092896
10391292,3,1,0.5,16,1,1,15,0.03465292331625576,0.02310194887750384,14.661639344262296
10392012,2,1,1,15,1,0,51,0,0,20.78272727272728
10392031,9,1,0.625,18,5,3,35,0.2530743863800344,0.3755798505732926,7.50102564102564
10392032,6,5,0,5,0,5,0,0.17408410233203506,0.24417951750040676,3.725212765957446
10392041,10,4,0.222222222222,27,2,7,44,0.3392024882282152,0.2271308249817277,8.076798816568049
10392042,5,2,0.5,16,2,2,19,0.19089069122548247,0.09768384371584182,7.657368421052633
10392051,13,1,0.583333333333,19,7,5,50,0.32090957613996307,0.24959470327873234,3.616369426751591
10392052,6,4,0.4,11,2,3,10,0.43632827151464887,0.36544822137731714,4.707048192771085
10392061,8,2,0.285714285714,23,2,5,33,0.04982510594490105,0.060111033977026385,7.585649224806202
10392071,5,2,0.5,15,2,2,16,0,0,9.778926829268292
10392072,9,7,0.25,18,2,6,10,0.24043723486405036,0.20768322811808423,6.0429629629629655
10392081,7,4,0.166666666667,21,1,5,23,0.1155906175945437,-0.06766937563543511,6.28268907563025
10392082,13,8,0.166666666667,14,2,10,5,0.209314348846361,0.2926063460789876,3.9806250000000016
10392091,9,2,0.5,22,4,4,28,0.27794599939582393,0.24367878591316317,9.712209737827715
10392092,7,2,0.666666666667,15,4,2,19,0.3227176790448622,0.46901651348124834,8.08196548418025
10392101,10,3,0.333333333333,22,3,6,22,0.12192129070296431,0.15994512994515203,6.775
10392102,7,4,0.5,13,3,3,10,0.3883261848606013,0.22096327845015618,3.58750452079566
10392111,16,5,0.533333333333,32,8,7,51,0.20423838517842371,0.09971657529714457,7.181055900621116
10392112,6,1,1,23,5,0,40,0.6055107791611878,0.48931778145807564,10.49
10392121,7,2,0.833333333333,14,5,1,14,0.3258854457113466,0.2939766777564361,6.881071428571429
10392122,6,4,0.4,19,2,3,19,0.6023477157973307,0.43258080884397415,10.102048192771084
10392131,3,1,0.5,12,1,1,38,0.4274783081282077,0.4955935857658993,7.9089367816091976
10392132,5,3,0.25,14,1,3,8,0.4075028335564513,0.5090090638359654,8.67266666666667
10392141,6,3,0.4,25,2,3,112,0.22600565004982714,0.4251317686673496,9.822716535433072
10392142,13,3,0.5,18,6,6,17,0.3563149265606452,0.21542943980028686,2.349865771812082
10392152,3,1,0.5,19,1,1,66,0.006839426750919794,0.007304069120821026,16.896861313868612
10392162,4,1,1,10,3,0,20,0.23684426379719226,0.5260669655282678,8.820196629213482
10392172,11,5,0.2,24,2,8,22,0.21643571698665207,0.20321734775755435,4.82126099706745
10392182,8,2,0.428571428571,19,3,4,21,0.33600677737935564,0.2756489208818328,6.304311594202899
10392192,8,3,0.571428571429,23,4,3,23,0.3314226045976663,0.21613710816402903,7.363232758620692
10392202,14,9,0,13,0,13,4,0.08945451507908932,0.16437579742276967,3.3326890756302543
10392212,10,4,0.333333333333,18,3,6,14,0.347278324963309,0.26034010730056517,5.31284251968504
10392222,2,1,1,7,1,0,6,0,0,10.842
10392232,10,2,0.444444444444,16,4,5,20,0.34373760163379674,0.2384480097288293,6.930093023255813
10392252,5,4,0,7,0,4,1,2.0678571399055406e-17,0.09999999999999999,3.4800606060606096
10392262,8,5,0.285714285714,24,2,5,23,0.13210458055237048,0.21427611665603877,7.988144904458599
10392272,9,5,0.5,28,4,4,39,0.3618808583675802,0.1370927691470579,7.995833333333335
10392292,8,2,0,4,0,7,2,0.13324288587834823,0.08882859058556548,8.133396226415096
